4015950403,4015950500,68.24794157
4015950401,4015950500,70.35737699
4015950500,4015950404,9.28647463
4015950708,4015950500,39.22588403
4015950601,4015950500,129.7973142
4015954802,4015950500,5.739454674
4015951403,4015950500,10.17291224
4015951401,4015950500,10.15868448
4015950500,4015951404,5.212672807
4015950601,4015954900,29.12256693
4015950708,4015954900,3.103264962
4015954900,4015950703,2.127226851
4015950705,4015954900,1.648553784
4015954900,4015953901,6.546435613
4015953800,4015954900,5.079631314
4015953602,4015954900,3.065162473
4015951800,4015951702,3.610871042
4015951800,4015951701,6.820038583
4015951800,4015951501,0.414320285
4015951800,4015951503,1.190540398
4015951800,4015951900,4.992233004
4015952400,4015952005,18.71490093
4015952400,4015954802,72.3585266
4015952400,4015953406,8.300816239
4015952400,4015953405,4.496261805
4015952400,4015952801,6.447521087
4015952400,4015952501,24.47541485
4015952400,4015952502,6.247072423
4012980000,4027012100,138.6331758
4012020505,4027012100,33.48548089
4027012100,4012020501,79.88549565
4027012100,4012020102,76.01893217
4013050603,4027012100,93.44094547
4013723305,4027012100,42.34660284
4027980004,4027012100,81.47389928
4027011202,4027012100,145.744732
4027011204,4027012100,50.71662993
4027010914,4027012100,87.0317517
4027000200,4027000301,2.038832988
4027000200,4027000100,3.950369694
4027000200,4027000600,1.620746598
4027000200,4027000302,3.576682353
4027011000,4027000301,3.002418801
4027000100,4027000301,0.500194429
4027000301,4027000302,1.766627642
4027000301,4027000502,1.608753286
4027000404,4027000301,3.206135038
4027011000,4027000908,12.95209997
4027000908,4027000909,3.193302846
4027000908,4027000910,0.015015423
4027000907,4027000908,8.184305481
4027001001,4027000908,9.569342872
4027000908,4027980006,2.065547853
4027011802,4027000908,3.225674475
4027000908,4027011501,6.439701475
4027011000,4027011501,20.33546534
4027011000,4027000402,8.141975934
4027011000,4027000903,1.625171238
4027011000,4027000909,3.241291262
4027980003,4027980004,158.7687021
4019005200,4027980003,84.44787558
4027000501,4027000902,1.624454341
4027000901,4027000902,3.224031823
4027000907,4027000902,1.613830284
4027000910,4027000902,3.241479414
4027010913,4027010914,27.40125764
4027010913,4027010911,11.10790157
4027010913,4027011107,6.906460255
4027001200,4027010913,3.289394152
4027010913,4027000700,2.326624173
4027010913,4027000100,6.156647145
4027011112,4027011123,2.421010518
4027011112,4027011122,3.137892992
4027011112,4027010910,2.021592883
4027011112,4027011125,6.863110994
4027011112,4027011124,1.956576497
4027011112,4027011114,2.484627786
4027001200,4027011107,3.959275131
4027011120,4027011107,6.693048514
4027011121,4027011107,9.714295942
4027011801,4027011107,6.411136259
4027011107,4027980006,10.21437238
4027010914,4012020602,4.736358211
4012980000,4027010914,3.391764751
4027010914,4027011204,6.861677529
4027010914,4027010910,20.15447726
4027010914,4027010907,2.465968838
4027010914,4027010916,6.155028949
4027010914,4027010911,6.442927655
4027010914,4027000100,0.712692239
4027011202,4027980004,82.65854436
4027011202,4027011204,35.96488983
4027011202,4027011203,13.81866066
4027011801,4027980005,48.43273745
4027980004,4027980005,13.32806034
4027011801,4027980004,36.72321389
4027011121,4027980004,5.632846948
4027011123,4027980004,19.20123931
4027011114,4027980004,1.58914978
4027980004,4027011124,1.935534234
4027980004,4027011125,13.30687458
4027011204,4027980004,50.95554923
4013723305,4027980004,0.082062069
4013980100,4027980004,58.33180347
4019005200,4027980004,19.24545991
4027000502,4027000302,4.770063087
4027000600,4027000302,2.652984029
4027000402,4027000404,2.01047681
4027000402,4027000403,1.635803884
4027000402,4027000903,3.215434134
4027000600,4027000501,1.688516689
4027000600,4027000502,0.910559675
4027000600,4027000100,2.4178301
4027000600,4027000800,3.151191637
4027000800,4027000700,3.249386717
4027000700,4027000100,3.088221106
4027001200,4027000700,3.380281043
4027000700,4027001100,2.42254125
4027001004,4027000700,0.800665556
4019004316,4019004325,62.1781553
4019004328,4019004325,20.98955809
4019004324,4019004325,12.47863384
4027000800,4027001004,2.611259497
4027000800,4027000901,3.388967702
4027000901,4027000501,1.677606365
4027000907,4027000901,2.218736698
4027000403,4027000903,1.575210692
4027000501,4027000903,1.614809931
4027000910,4027000903,1.579152403
4027000909,4027000903,3.179101287
4027001004,4027001100,1.999305072
4027001200,4027001100,3.680672032
4027001001,4027001100,2.712196226
4027001003,4027001100,2.024878654
4027001200,4027980006,3.973285893
4027001200,4027001001,1.679339474
4027011802,4027011501,21.70282987
4027011801,4027011501,7.418424868
4027011602,4027011501,15.72819347
4027011505,4027011501,18.27008459
4027011506,4027011501,4.933044623
4027011501,4027011503,14.00709205
4027011601,4027011501,2.900172036
4009961201,4009961100,13.02511466
4009961201,4009961700,19.18132514
4009961201,4009961300,1.059836497
4009961201,4009961202,14.29572321
4013813200,4013812400,3.2271753
4013813200,4013813300,3.21998335
4013813200,4013813500,3.245927899
4013813200,4013813100,3.231474292
4021000804,4021000902,8.425468461
4021000904,4021000902,4.875543158
4021000902,4021000807,2.83307759
4021000808,4021000902,1.867731576
4021000802,4021000902,13.85931356
4021000309,4021000310,2.360147403
4021000307,4021000310,7.342725148
4021000310,4021000311,8.361344067
4021000315,4021000310,8.293131217
4021000312,4021000310,0.884061032
4021000312,4013422629,1.611660699
4021000312,4021000320,3.213644503
4021000312,4021000309,2.446249175
4021000312,4021000315,1.075737599
4021000312,4021000323,3.197088331
4021000312,4021000313,3.216870643
4003000201,4003000202,49.17869479
4003000202,4003000101,8.969069381
4003000202,4003000102,26.91006815
4003000202,4003000203,57.70177071
4003000305,4003000203,20.55940229
4003000201,4003000203,34.77432685
4003000203,4003000102,150.2919967
4003000203,4003000501,11.09093231
