0,1,2,3,4
3601,40130405163015,6,2,8.0
3602,40130304023079,7,3,8.0
3603,40130304023080,3,7,8.0
3604,40130304023078,3,7,8.0
3606,40131036061013,3,9,8.0
3613,40131133014012,3,5,8.0
3614,40130506192033,6,8,8.0
3616,40136174003018,9,8,8.0
3618,40131118003007,8,5,8.0
3626,40190020005003,4,7,8.0
3627,40134201113024,1,7,8.0
3638,40210013054015,6,5,8.0
3641,40250014011052,7,2,8.0
3642,40250015012162,2,7,8.0
3644,40250016053030,2,7,8.0
3646,40190045121010,7,4,8.0
3649,40131135032021,5,3,8.0
3650,40059451002031,7,2,8.0
3652,40131133014010,3,5,8.0
3653,40131133014011,3,5,8.0
3654,40131133014002,3,5,8.0
3655,40131133014015,3,5,8.0
3656,40136136022018,2,9,8.0
3660,40131167323036,5,8,8.0
3663,40210008021041,5,7,8.0
3669,40159534062061,6,2,8.0
3672,40210008041124,5,7,8.0
3675,40131131002003,5,8,8.0
3677,40131166112074,6,5,8.0
3678,40131166112076,5,6,8.0
3679,40210003101051,1,7,8.0
3681,40134202023024,1,3,8.0
3682,40134202023029,1,3,8.0
3683,40136136021002,9,2,8.0
3684,40190040811007,4,7,8.0
3685,40190040811006,4,7,8.0
3686,40190040811005,4,7,8.0
3687,40190040811004,7,4,8.0
3688,40190043332010,6,4,8.0
3689,40190040572009,4,7,8.0
3690,40130506203173,6,2,8.0
3691,40130506203018,8,6,8.0
3692,40130506203017,6,8,8.0
3695,40210019001110,6,7,8.0
3698,40138153002026,1,5,8.0
3708,40131166112088,6,5,8.0
3709,40131166112089,6,5,8.0
3710,40139413002003,3,7,8.0
3714,40131167381013,5,8,8.0
3715,40190008001056,7,4,8.0
3716,40190044182000,4,7,8.0
3721,40131166171020,5,8,8.0
3722,40133190022053,3,5,8.0
3723,40210019001098,6,7,8.0
3724,40210019001099,6,7,8.0
3728,40190046141005,7,4,8.0
3731,40190045152022,4,7,8.0
3735,40210010002021,5,7,8.0
3737,40136174003020,9,8,8.0
3741,40130608014000,2,8,8.0
3745,40210008021042,7,5,8.0
3746,40131167361017,5,8,8.0
3750,40210008023114,6,7,8.0
3753,40190004021016,4,7,8.0
3755,40190044313020,6,4,8.0
3757,40190044241065,4,6,8.0
3760,40133190022023,3,5,8.0
3765,40133197051006,3,5,8.0
3768,40134202143032,1,3,8.0
3771,40134207041016,1,3,8.0
3772,40130405321078,2,9,8.0
3776,40210020052004,7,6,8.0
3777,40131071011012,8,9,8.0
3779,40134202143031,1,3,8.0
3780,40134202143035,1,3,8.0
3781,40136119001027,3,2,8.0
3785,40131162033021,5,8,8.0
3787,40059451002020,2,7,8.0
3791,40190040522061,4,7,8.0
3792,40250016051014,2,7,8.0
3796,40133184003030,1,3,8.0
3797,40136114002008,2,9,8.0
3799,40139413004089,3,1,8.0
3800,40131076013013,3,5,8.0
3801,40134202143020,3,1,8.0
3802,40131068013003,8,9,8.0
3803,40130304011060,7,3,8.0
3804,40219412002036,6,5,8.0
3805,40136107002034,3,7,8.0
3806,40250015011014,7,2,8.0
3808,40136138001004,2,9,8.0
3809,40136138001003,2,9,8.0
3814,40136136021000,2,9,8.0
3815,40210003191071,5,7,8.0
3818,40136119001023,3,2,8.0
3820,40130718012001,8,9,8.0
3822,40130405291000,8,2,8.0
3823,40130405121018,2,8,8.0
3824,40210019001104,7,6,8.0
3825,40219412002069,6,5,8.0
3826,40131125141001,6,8,8.0
3828,40190020005014,7,4,8.0
3832,40190035061000,4,7,8.0
3833,40134202144035,1,3,8.0
3836,40131138004016,3,5,8.0
3837,40131138004011,3,5,8.0
3839,40131132042010,3,5,8.0
3840,40134201041010,3,1,8.0
3841,40130612004000,8,6,8.0
3842,40136123011013,2,3,8.0
3843,40136123011012,3,2,8.0
3845,40134211013020,3,1,8.0
3846,40250015012004,2,7,8.0
3847,40190007003021,7,4,8.0
3848,40136122002007,3,2,8.0
3850,40130506192034,6,8,8.0
3852,40190045152021,7,4,8.0
3854,40130820242024,6,8,8.0
3855,40210002011052,7,5,8.0
3856,40131167142015,6,5,8.0
3857,40130506203167,6,8,8.0
3859,40131162033023,8,5,8.0
3860,40190044313033,6,4,8.0
3863,40136112002011,9,2,8.0
3864,40130405121014,8,2,8.0
3867,40130610561053,6,8,8.0
3868,40219412002070,5,6,8.0
3870,40131171002000,5,9,8.0
3871,40130715162017,9,8,8.0
3876,40190046141006,7,4,8.0
3877,40131089021002,9,8,8.0
3878,40136119001029,3,2,8.0
3879,40138162001000,1,5,8.0
3880,40138162001009,1,5,8.0
3884,40136174003017,9,8,8.0
3885,40136174001018,8,9,8.0
3886,40131107012001,3,5,8.0
3887,40190044301000,6,7,8.0
3888,40190044192000,7,6,8.0
3890,40133190022042,5,3,8.0
3894,40136124022005,2,3,8.0
3895,40136124022033,2,3,8.0
3900,40136107004039,7,2,8.0
3901,40136107004041,7,2,8.0
3902,40131152001011,5,8,8.0
3903,40210013063001,5,6,8.0
3906,40130820242025,6,8,8.0
3907,40131167331034,6,5,8.0
3908,40210006042039,4,7,8.0
3909,40131138003000,3,5,8.0
3910,40131152001014,8,5,8.0
3911,40131152001012,8,5,8.0
3913,40134201041009,1,3,8.0
3918,40136112002009,9,2,8.0
3919,40131072011005,9,8,8.0
3920,40136107004040,7,2,8.0
3921,40131131002025,5,8,8.0
3922,40210008023212,7,6,8.0
3923,40050015002004,7,2,8.0
3924,40139413004088,3,1,8.0
3927,40190004022004,4,7,8.0
3932,40190044362024,4,6,8.0
3935,40159534062007,2,6,8.0
3937,40138153002030,5,1,8.0
3938,40131104002005,5,8,8.0
3939,40133199033009,1,5,8.0
3943,40050013023115,2,7,8.0
3944,40050013023113,2,7,8.0
3945,40050013023114,7,2,8.0
3946,40050013023116,2,7,8.0
3947,40059451002107,7,2,8.0
3948,40050013023117,7,2,8.0
3952,40130820231008,6,8,8.0
3957,40210014042039,5,6,8.0
3958,40130101032124,7,3,8.0
3960,40131136013005,3,5,8.0
3962,40130820173021,6,8,8.0
3967,40134202022008,3,1,8.0
3968,40210021071000,6,7,8.0
3969,40210021061023,7,6,8.0
3970,40139413003042,3,1,8.0
3977,40210003241027,1,7,8.0
3978,40131107012016,3,5,8.0
3979,40131107012007,3,5,8.0
3980,40131116021000,3,5,8.0
3987,40131034001002,9,3,8.0
3988,40131147051003,8,6,8.0
3990,40138154011009,1,5,8.0
3991,40134210011000,3,1,8.0
3992,40130719133001,8,9,8.0
3994,40190026041012,7,4,8.0
4000,40132168311002,3,9,8.0
4002,40210014082054,6,5,8.0
4003,40136107001059,3,2,8.0
4004,40136107002038,3,7,8.0
4006,40134202023026,3,1,8.0
4007,40134202023025,1,3,8.0
4008,40132168311000,9,3,8.0
4010,40138163011000,1,5,8.0
4011,40138163011011,1,5,8.0
4012,40138163013022,1,5,8.0
4013,40131167311026,6,5,8.0
4015,40190046491000,7,4,8.0
4016,40190044181036,7,4,8.0
4017,40190044181035,7,4,8.0
4024,40210002012109,7,5,8.0
4025,40210002171039,7,5,8.0
4026,40210002012108,5,7,8.0
4027,40131167251013,5,6,8.0
4034,40130820172008,8,6,8.0
4035,40130820172007,8,6,8.0
4036,40130820242026,6,8,8.0
4039,40138117002017,5,1,8.0
4041,40131125071002,6,8,8.0
4043,40131132042021,3,5,8.0
4044,40131132042009,3,5,8.0
4045,40131132042005,5,3,8.0
4046,40136123012012,3,2,8.0
4051,40134207083001,1,3,8.0
4053,40210019001113,7,6,8.0
4055,40136140002009,2,9,8.0
4056,40050013021058,2,7,8.0
4057,40130304013036,3,7,8.0
4059,40250016053054,2,7,8.0
4064,40190040081008,4,7,8.0
4068,40059451002037,7,2,8.0
4071,40059451001084,2,7,8.0
4072,40130506203023,8,6,8.0
4074,40130506203024,8,6,8.0
4075,40135229011014,1,5,8.0
4077,40134202141010,3,1,8.0
4078,40136147001041,9,3,8.0
4080,40131089012000,5,9,8.0
4085,40190004022002,4,7,8.0
4086,40250016052036,7,2,8.0
4087,40250016052037,7,2,8.0
4090,40190046141016,7,4,8.0
4091,40190045062020,7,4,8.0
4092,40190045062021,7,4,8.0
4093,40190045062022,7,4,8.0
4094,40190045062003,7,4,8.0
4106,40050015001000,7,2,8.0
4108,40131166112081,5,6,8.0
4110,40131166112079,5,6,8.0
4111,40210009021135,5,7,8.0
4112,40130405402077,6,2,8.0
4113,40130506203002,6,2,8.0
4115,40134202143019,1,3,8.0
4116,40134202143023,1,3,8.0
4117,40134202141015,1,3,8.0
4120,40131172002040,8,5,8.0
4121,40131152003000,8,5,8.0
4122,40131152001013,5,8,8.0
4124,40138159011000,5,1,8.0
4128,40210013101047,5,6,8.0
4132,40210020042079,7,6,8.0
4134,40190045152001,7,4,8.0
4135,40159548024518,2,6,8.0
4136,40159548024517,2,6,8.0
4137,40130715033019,9,8,8.0
4138,40130506192000,6,8,8.0
4139,40131118003008,8,5,8.0
4140,40131166123039,8,5,8.0
4142,40131166192048,6,5,8.0
4143,40131166192047,5,6,8.0
4145,40131142001000,8,5,8.0
4148,40210020012008,6,5,8.0
4149,40210013101034,5,6,8.0
4151,40250015012106,2,7,8.0
4152,40250015012165,7,2,8.0
4154,40190043403009,6,4,8.0
4156,40131166112078,5,6,8.0
4160,40131032092005,9,3,8.0
4161,40131032092004,9,3,8.0
4163,40131162033025,8,5,8.0
4164,40130610641000,8,6,8.0
4165,40138165022005,1,5,8.0
4167,40130927091024,9,8,8.0
4168,40130405152185,2,6,8.0
4178,40131167323031,8,5,8.0
4179,40131167323029,5,8,8.0
4180,40131167323043,5,8,8.0
4181,40133201001048,3,5,8.0
4182,40133197101000,3,5,8.0
4184,40130304011057,3,7,8.0
4186,40130715051021,8,9,8.0
4187,40210003191001,7,5,8.0
4188,40136146022000,9,3,8.0
4189,40131138004007,3,5,8.0
4190,40131138004006,3,5,8.0
4200,40190046491023,7,4,8.0
4202,40136134001015,2,9,8.0
4207,40050015003105,2,7,8.0
4208,40139412001062,7,3,8.0
4210,40130610641012,6,8,8.0
4212,40139413003043,3,1,8.0
4219,40130405396024,6,2,8.0
4220,40130405021013,6,2,8.0
4222,40130405021019,6,2,8.0
4224,40130405021017,2,6,8.0
4235,40131142001030,8,5,7.0
4236,40131142001019,5,8,7.0
4237,40131142001031,8,5,7.0
4241,40210003101019,7,1,7.0
4243,40210003101049,1,7,7.0
4246,40210003162001,5,7,7.0
4247,40139413002079,7,3,7.0
4249,40130820282023,8,6,7.0
4250,40131132042019,3,5,7.0
4251,40131132042015,3,5,7.0
4254,40131138004009,5,3,7.0
4257,40132168292019,7,3,7.0
4258,40133184006011,1,3,7.0
4266,40133201001021,3,5,7.0
4268,40130927131000,8,9,7.0
4269,40159548024388,2,6,7.0
4270,40133184006005,3,1,7.0
4276,40210009021127,5,7,7.0
4277,40210008041126,5,7,7.0
4278,40210002012098,7,5,7.0
4279,40133197091009,5,8,7.0
4280,40133197091010,5,8,7.0
4284,40210008021239,7,6,7.0
4286,40190008001059,4,7,7.0
4291,40134202083013,1,3,7.0
4292,40134202082000,1,3,7.0
4293,40136167001000,9,3,7.0
4294,40136167002000,3,9,7.0
4295,40136168004000,3,9,7.0
4296,40210006042003,4,7,7.0
4300,40210003251037,1,5,7.0
4302,40250014011058,2,7,7.0
4314,40134202141014,1,3,7.0
4315,40132168302013,3,9,7.0
4316,40210008021218,7,6,7.0
4317,40210003201017,7,1,7.0
4318,40210003201016,7,1,7.0
4319,40210003101056,7,1,7.0
4321,40130610542024,6,8,7.0
4322,40131052001000,9,3,7.0
4323,40210003191002,7,5,7.0
4324,40130820172005,8,6,7.0
4326,40250016053053,2,7,7.0
4329,40250015012163,2,7,7.0
4335,40130405321080,2,9,7.0
4336,40130405321090,9,2,7.0
4337,40136174002009,9,2,7.0
4342,40130405121017,8,2,7.0
4344,40131089021005,8,9,7.0
4346,40130405412026,6,2,7.0
4348,40131136011008,5,3,7.0
4349,40130101023004,7,2,7.0
4350,40131105013011,8,5,7.0
4356,40131167312017,6,5,7.0
4358,40136109013028,2,9,7.0
4359,40136136022000,2,9,7.0
4362,40210003101057,1,7,7.0
4363,40131167273007,6,5,7.0
4364,40210003251036,1,5,7.0
4365,40210003162010,7,5,7.0
4367,40132168311001,9,3,7.0
4371,40210013101035,5,6,7.0
4372,40210013101048,5,6,7.0
4373,40131163003018,8,5,7.0
4374,40136174002011,2,9,7.0
4375,40190004011006,4,7,7.0
4378,40190046141000,4,7,7.0
4384,40134222111011,1,5,7.0
4386,40139410002000,5,6,7.0
4388,40131167301009,6,5,7.0
4389,40131167301011,6,5,7.0
4390,40130101031010,3,7,7.0
4391,40131167381011,8,5,7.0
4392,40131167323025,8,5,7.0
4393,40131167323024,5,8,7.0
4394,40131167323026,5,8,7.0
4396,40210008041025,7,5,7.0
4398,40135229043011,1,5,7.0
4399,40131166123005,5,8,7.0
4400,40130101031043,3,7,7.0
4401,40210008023113,6,7,7.0
4408,40250014034167,6,2,7.0
4409,40130405151002,2,6,7.0
4410,40130927212001,9,8,7.0
4411,40130927212002,8,9,7.0
4412,40131138004013,5,3,7.0
4414,40210020041063,6,7,7.0
4415,40134222112023,5,1,7.0
4417,40134201153000,1,7,7.0
4419,40131166192006,5,6,7.0
4420,40131166192000,5,6,7.0
4423,40190014004004,7,4,7.0
4424,40190045062023,7,4,7.0
4427,40190044182004,7,4,7.0
4428,40190044353032,6,4,7.0
4429,40190044353031,6,4,7.0
4434,40130405064030,8,2,7.0
4435,40131125071001,6,8,7.0
4436,40210002012097,7,5,7.0
4437,40130820282024,8,6,7.0
4444,40133184003016,1,3,7.0
4445,40133184003023,1,3,7.0
4449,40250015012108,7,2,7.0
4458,40131131002017,8,5,7.0
4459,40131131002016,8,5,7.0
4462,40130608014001,2,8,7.0
4463,40210012002020,7,5,7.0
4464,40130304023072,3,7,7.0
4465,40131136011011,5,3,7.0
4466,40131136011012,5,3,7.0
4470,40130304023070,7,3,7.0
4471,40130304023077,3,7,7.0
4472,40130304023071,3,7,7.0
4473,40131141001025,8,5,7.0
4476,40131132022015,8,5,7.0
4477,40210008021250,6,7,7.0
4478,40134202144013,1,3,7.0
4489,40130610623000,2,8,7.0
4493,40136134001011,9,2,7.0
4494,40130405321042,2,9,7.0
4495,40136134001013,9,2,7.0
4497,40131051011019,3,9,6.0
4500,40250016052024,7,2,6.0
4503,40131132043014,3,5,6.0
4504,40131132043018,3,5,6.0
4505,40136112002015,2,9,6.0
4506,40136140003000,2,9,6.0
4507,40133184006012,1,3,6.0
4508,40210002012099,7,5,6.0
4511,40190044301016,6,7,6.0
4512,40190026041004,4,7,6.0
4513,40190014001012,4,7,6.0
4515,40134210012000,1,3,6.0
4516,40210002012100,7,5,6.0
4519,40130932002014,8,9,6.0
4521,40139412001079,7,3,6.0
4522,40139413002012,3,7,6.0
4525,40131034001004,3,9,6.0
4527,40131138004012,3,5,6.0
4528,40250015011013,7,2,6.0
4529,40190046491040,4,7,6.0
4536,40130506203159,6,2,6.0
4538,40138154022035,1,5,6.0
4539,40130612004006,8,6,6.0
4540,40210003162009,5,7,6.0
4541,40210003162008,5,7,6.0
4542,40133199031008,1,5,6.0
4545,40219412004064,5,6,6.0
4546,40210013031009,6,5,6.0
4547,40190044221025,6,4,6.0
4552,40190044182046,4,7,6.0
4553,40131166123030,8,5,6.0
4554,40131166112027,5,8,6.0
4556,40131146001005,8,6,6.0
4557,40136147001060,3,9,6.0
4559,40130610481010,6,8,6.0
4560,40131049002005,9,3,6.0
4562,40136138001005,9,2,6.0
4565,40250015012113,7,2,6.0
4566,40250014011051,2,7,6.0
4573,40134201081001,7,3,6.0
4575,40210003122000,1,7,6.0
4577,40136147002000,3,9,6.0
4580,40139413003049,1,3,6.0
4581,40139413003047,1,3,6.0
4582,40139413003023,1,3,6.0
4585,40131088022003,9,5,6.0
4589,40138169031017,5,1,6.0
4590,40134222111008,5,1,6.0
4594,40190014004007,4,7,6.0
4595,40190046103018,4,7,6.0
4596,40250015012166,7,2,6.0
4601,40210012002097,5,7,6.0
4603,40131071011013,8,9,6.0
4605,40131086021003,3,5,6.0
4606,40131167272016,6,5,6.0
4607,40131167272017,6,5,6.0
4608,40131167272018,6,5,6.0
4612,40131075001013,3,9,6.0
4613,40131076013023,3,9,6.0
4614,40131076013023,9,5,6.0
4615,40130101043018,3,7,6.0
4622,40136124022004,2,3,6.0
4623,40219412002037,5,6,6.0
4626,40210003161052,7,5,6.0
4627,40210013062000,6,5,6.0
4631,40210020012000,5,6,6.0
4632,40210012001170,6,5,6.0
4633,40250014011055,2,7,6.0
4634,40250014011057,2,7,6.0
4642,40050015003083,2,7,6.0
4648,40130405152046,6,2,6.0
4649,40131085011005,3,5,6.0
4650,40131085011004,5,3,6.0
4652,40131107011000,5,3,6.0
4653,40131133014000,5,3,6.0
4654,40131133013001,5,3,6.0
4655,40131133014001,3,5,6.0
4657,40210013101001,6,5,6.0
4660,40134226512025,1,5,6.0
4661,40131071021012,9,8,6.0
4662,40190046491038,7,4,6.0
4663,40190035063005,7,4,6.0
4666,40131076011001,3,9,6.0
4669,40131107021005,3,5,6.0
4670,40131116021002,3,5,6.0
4671,40131116021006,5,3,6.0
4675,40130820242003,6,8,6.0
4676,40136143001005,2,9,6.0
4678,40130405396040,2,6,6.0
4682,40210012001156,7,5,6.0
4684,40132168302015,9,3,6.0
4685,40132168302014,3,9,6.0
4686,40135229011000,5,1,6.0
4691,40130405064000,8,2,6.0
4694,40134212011014,3,1,6.0
4697,40250016053029,2,7,6.0
4701,40190044182023,7,4,6.0
4702,40159548024379,6,2,6.0
4703,40131136013004,3,5,6.0
4708,40131163003017,8,5,6.0
4711,40136107001052,2,7,6.0
4719,40250015012002,7,2,6.0
4720,40190046162002,4,7,6.0
4723,40136147001055,9,3,6.0
4724,40210003241028,7,1,6.0
4725,40210008041125,5,7,6.0
4726,40130610573001,8,6,6.0
4730,40133190022049,3,5,6.0
4731,40133190022052,5,3,6.0
4732,40133199054000,1,5,6.0
4733,40210020041091,7,6,6.0
4735,40130405021004,2,6,6.0
4736,40130405021005,6,2,6.0
4737,40134202023034,1,3,6.0
4738,40134202023035,1,3,6.0
4739,40131138004014,5,3,6.0
4741,40130830003001,8,6,6.0
4742,40130820281012,6,8,6.0
4746,40210002171042,7,5,6.0
4747,40130405152183,2,6,6.0
4748,40130506203168,6,8,6.0
4750,40138169041047,5,1,6.0
4751,40136107004001,2,7,6.0
4763,40130304023074,7,3,6.0
4764,40130304023075,3,7,6.0
4766,40136107002037,7,2,6.0
4767,40131166192078,5,6,6.0
4768,40210023001129,5,7,6.0
4769,40190044182005,7,4,6.0
4770,40190044182002,4,7,6.0
4773,40190045083011,4,7,6.0
4782,40210013051035,5,6,6.0
4784,40131162033024,5,8,6.0
4786,40130405163015,2,6,6.0
4787,40131132042016,3,5,6.0
4789,40130304023079,3,7,6.0
4790,40130304023080,7,3,6.0
4791,40130304023078,7,3,6.0
4793,40136174003018,8,9,6.0
4795,40190020005003,7,4,6.0
4804,40210013054015,5,6,6.0
4806,40250015012162,7,2,6.0
4807,40250016053030,7,2,6.0
4809,40190045121010,4,7,6.0
4811,40131135032021,3,5,6.0
4812,40059451002031,2,7,6.0
4819,40131133014010,5,3,6.0
4820,40131133014011,5,3,6.0
4821,40136136022018,9,2,6.0
4822,40131167323036,8,5,6.0
4825,40210008021041,7,5,6.0
4828,40134201163024,7,1,6.0
4829,40159534062061,2,6,6.0
4830,40136125002005,3,7,6.0
4833,40131130001014,5,8,6.0
4834,40131131002003,8,5,6.0
4836,40131166112074,5,6,6.0
4837,40131166112076,6,5,6.0
4839,40134202023024,3,1,6.0
4840,40134202023029,3,1,6.0
4841,40210019001097,6,7,6.0
4842,40136136021002,2,9,6.0
4843,40190040811007,7,4,6.0
4844,40190040811006,7,4,6.0
4845,40190040811005,7,4,6.0
4846,40190040811004,4,7,6.0
4847,40190043332010,4,6,6.0
4848,40130506203158,6,2,6.0
4849,40130506203018,6,8,6.0
4850,40130506203019,6,8,6.0
4851,40210019001110,7,6,6.0
4853,40138153002026,5,1,6.0
4855,40131166112073,5,6,6.0
4856,40138169031018,5,1,6.0
4858,40131166112088,5,6,6.0
4859,40131166112089,5,6,6.0
4860,40139413002003,7,3,6.0
4862,40131167381013,8,5,6.0
4864,40190008001056,4,7,6.0
4865,40190008001055,4,7,6.0
4866,40190007002009,4,7,6.0
4867,40190008001134,4,7,6.0
4868,40190044182000,7,4,6.0
4869,40133190022053,5,3,6.0
4870,40210019001103,7,6,6.0
4871,40131132043019,3,5,6.0
4872,40138153002025,5,1,6.0
4875,40190046141005,4,7,6.0
4877,40190045152022,7,4,6.0
4879,40210010002021,7,5,6.0
4887,40131167361017,8,5,6.0
4888,40210008023114,7,6,6.0
4889,40130820242028,6,8,6.0
4891,40190004021016,7,4,6.0
4893,40190044313020,4,6,6.0
4896,40133190022023,5,3,6.0
4901,40133197051006,5,3,6.0
4904,40134202143032,3,1,6.0
4907,40134207041016,3,1,6.0
4908,40130405321078,9,2,6.0
4911,40210020052004,6,7,6.0
4912,40059451003112,2,7,6.0
4914,40210003092043,7,1,6.0
4915,40131071011012,9,8,6.0
4919,40131162033021,8,5,6.0
4922,40190040522061,7,4,6.0
4928,40133184003030,3,1,6.0
4930,40136114002008,9,2,6.0
4934,40139413004085,3,1,6.0
4935,40139413004087,3,1,6.0
4936,40131076013013,5,3,6.0
4937,40134202143020,1,3,6.0
4938,40130304011060,3,7,6.0
4939,40219412002036,5,6,6.0
4940,40250015011014,2,7,6.0
4942,40136138001004,9,2,6.0
4943,40136138001003,9,2,6.0
4950,40136136021000,9,2,6.0
4951,40210003191071,7,5,6.0
4953,40131130001017,5,8,6.0
4956,40130610573015,6,8,6.0
4958,40130718012001,9,8,6.0
4959,40130715034018,9,8,6.0
4960,40130405291000,2,8,6.0
4961,40130405121018,8,2,6.0
4962,40219412002069,5,6,6.0
4963,40131107012000,3,5,6.0
4964,40131125141001,8,6,6.0
4966,40190020005014,4,7,6.0
4969,40190035061000,7,4,6.0
4973,40134202144035,3,1,6.0
4977,40210008023118,7,6,6.0
4978,40134202143021,3,1,6.0
4979,40134202141011,1,3,6.0
4980,40210014081005,6,5,6.0
4981,40210014082053,6,5,6.0
4983,40131133014003,3,5,6.0
4987,40133198021008,1,5,6.0
4990,40134201041010,1,3,6.0
4991,40130612004000,6,8,6.0
4992,40136123011013,3,2,6.0
4993,40136123011012,2,3,6.0
4994,40136123011018,2,3,6.0
4998,40134211013020,1,3,6.0
5000,40250015012004,7,2,6.0
5001,40250014023106,2,6,6.0
5002,40190007003021,4,7,6.0
5004,40136122002007,2,3,6.0
5005,40136123011001,2,3,6.0
5007,40130506192034,8,6,6.0
5008,40210008023117,7,6,6.0
5010,40190045152021,4,7,6.0
5012,40210002011052,5,7,6.0
5013,40130820271000,6,8,6.0
5014,40131167142015,5,6,6.0
5015,40130506203167,8,6,6.0
5017,40130820242027,6,8,6.0
5018,40130820271001,6,8,6.0
5020,40131162033022,8,5,6.0
5021,40131162033023,5,8,6.0
5024,40136112002011,2,9,6.0
5027,40138154022036,1,5,6.0
5029,40131171002000,9,5,6.0
5030,40130715171008,8,9,6.0
5031,40130715171009,8,9,6.0
5032,40219412002048,5,6,6.0
5036,40190046141006,4,7,6.0
5037,40136119001029,2,3,6.0
5038,40138162001000,5,1,6.0
5039,40138162001009,5,1,6.0
5042,40130506203160,6,2,6.0
5045,40136174003017,8,9,6.0
5046,40136174001018,9,8,6.0
5048,40190044301000,7,6,6.0
5049,40190044192000,6,7,6.0
5051,40190044313000,6,7,6.0
5052,40133190022042,3,5,6.0
5053,40210013063000,5,6,6.0
5057,40136124022005,3,2,6.0
5059,40136147001057,9,3,6.0
5062,40136107004039,2,7,6.0
5063,40136107004041,2,7,6.0
5064,40131152001011,8,5,6.0
5066,40190046162001,4,7,6.0
5067,40136109021037,9,2,6.0
5070,40130610181042,8,6,6.0
5071,40210006042039,7,4,6.0
5072,40131152001012,5,8,6.0
5073,40134201041009,3,1,6.0
5079,40136112002009,2,9,6.0
5081,40131072011005,8,9,6.0
5085,40136107004040,2,7,6.0
5086,40131131002024,8,5,6.0
5087,40050015002004,2,7,6.0
5091,40190004022004,7,4,6.0
5095,40190044362024,6,4,6.0
5098,40159534062007,6,2,6.0
5100,40210003121041,1,7,6.0
5103,40131104002005,8,5,6.0
5104,40133199033009,5,1,6.0
5108,40050013023113,7,2,6.0
5109,40050013023116,7,2,6.0
5110,40210010002060,5,7,6.0
5113,40130820231008,8,6,6.0
5115,40210014042039,6,5,6.0
5117,40131136013005,5,3,6.0
5119,40130820173021,8,6,6.0
5123,40134202022008,1,3,6.0
5124,40134201041040,1,3,6.0
5125,40210021071000,7,6,6.0
5126,40210008021221,7,6,6.0
5127,40139413003042,1,3,6.0
5129,40210003241027,7,1,6.0
5130,40131107012016,5,3,6.0
5131,40131116021000,5,3,6.0
5134,40131034001002,3,9,6.0
5137,40130719063015,9,8,6.0
5139,40131125141000,8,6,6.0
5141,40131147051003,6,8,6.0
5151,40138159011005,5,1,6.0
5152,40210021061022,6,7,6.0
5153,40134210011000,1,3,6.0
5154,40130719133002,8,9,6.0
5156,40190026041012,4,7,6.0
5158,40130927212000,9,8,6.0
5162,40132168311002,9,3,6.0
5163,40136107002038,7,3,5.0
5165,40134202023026,1,3,5.0
5166,40134202023025,3,1,5.0
5167,40134211013019,1,3,5.0
5169,40138163011000,5,1,5.0
5170,40138163011011,5,1,5.0
5171,40138163013022,5,1,5.0
5174,40190046491000,4,7,5.0
5175,40190044181036,4,7,5.0
5176,40190044181035,4,7,5.0
5184,40210002012109,5,7,5.0
5185,40210002171039,5,7,5.0
5186,40210002012108,7,5,5.0
5187,40131167251013,6,5,5.0
5188,40131167273006,6,5,5.0
5196,40138168003015,5,1,5.0
5197,40131125071002,8,6,5.0
5199,40131132042009,5,3,5.0
5200,40136123012016,3,2,5.0
5203,40134207083001,3,1,5.0
5205,40210019001113,6,7,5.0
5206,40210020041090,7,6,5.0
5208,40136140002009,9,2,5.0
5209,40130304013036,7,3,5.0
5211,40250016053054,7,2,5.0
5219,40059451002037,2,7,5.0
5222,40130506203024,6,8,5.0
5223,40135229011014,5,1,5.0
5235,40131089012000,9,5,5.0
5237,40130931052001,8,9,5.0
5240,40190004022002,7,4,5.0
5241,40250016052037,2,7,5.0
5244,40190046141016,4,7,5.0
5245,40190045062022,4,7,5.0
5246,40190045062003,4,7,5.0
5257,40131132043001,3,5,5.0
5258,40131166112081,6,5,5.0
5260,40131166112079,6,5,5.0
5261,40131166112080,6,5,5.0
5263,40134202141015,3,1,5.0
5266,40131152001013,8,5,5.0
5272,40210013101047,6,5,5.0
5275,40130405393027,2,6,5.0
5276,40210020042079,6,7,5.0
5277,40131166103016,5,8,5.0
5280,40190045152001,4,7,5.0
5281,40159548024518,6,2,5.0
5282,40159548024517,6,2,5.0
5283,40130715033021,9,8,5.0
5284,40130715033019,8,9,5.0
5285,40130715033020,8,9,5.0
5286,40133190022041,3,5,5.0
5287,40130506192001,6,8,5.0
5288,40131118003015,8,5,5.0
5289,40131118003016,8,5,5.0
5290,40131166123039,5,8,5.0
5292,40131167132020,5,6,5.0
5293,40131166192048,5,6,5.0
5294,40131142001000,5,8,5.0
5295,40131142001018,5,8,5.0
5299,40210020012008,5,6,5.0
5300,40210013101034,6,5,5.0
5302,40250015012106,7,2,5.0
5303,40250015012165,2,7,5.0
5305,40190043403009,4,6,5.0
5308,40131166112078,6,5,5.0
5319,40131032092005,3,9,5.0
5320,40131032092004,3,9,5.0
5321,40131162033025,5,8,5.0
5322,40130610641000,6,8,5.0
5323,40130610641002,6,8,5.0
5324,40131167361000,8,5,5.0
5329,40138165022005,5,1,5.0
5331,40130405393028,2,6,5.0
5340,40131167323031,5,8,5.0
