0,1,2,3,4
1081,40131057011023,9,6,179.0
1082,40131036121001,7,6,179.0
1084,40130506174036,2,5,179.0
1085,40136108002037,7,8,179.0
1086,40130506203124,5,2,179.0
1087,40133190022001,3,9,176.0
1088,40133190022008,3,9,176.0
1090,40130506121019,5,9,176.0
1092,40137233041275,5,2,176.0
1093,40137233041277,5,2,176.0
1094,40133198012007,5,3,176.0
1096,40138119003001,1,5,176.0
1097,40136100022058,8,7,176.0
1098,40136100022040,8,7,176.0
1099,40130610111000,7,9,176.0
1100,40132181002008,6,9,168.0
1103,40190024003000,4,2,168.0
1104,40190045081008,4,2,168.0
1105,40159548024324,2,8,168.0
1107,40131162043011,3,5,167.0
1108,40137233041217,5,2,167.0
1109,40137233041215,2,5,167.0
1110,40131096013014,9,5,167.0
1111,40130506093016,5,2,167.0
1112,40132168292018,6,8,167.0
1114,40130610572000,5,9,167.0
1116,40130927203008,7,9,167.0
1119,40131127004007,9,5,167.0
1120,40131127004008,9,5,167.0
1123,40159548021022,8,2,167.0
1124,40136169002012,6,7,167.0
1125,40131092003002,5,9,167.0
1126,40132174004019,9,6,167.0
1128,40190024001000,2,4,167.0
1129,40134211024001,3,6,167.0
1132,40130405371004,8,7,167.0
1133,40130405371034,8,7,167.0
1134,40210024001008,8,1,167.0
1135,40210022002052,8,1,167.0
1136,40130927203017,9,7,167.0
1137,40131040002001,7,6,167.0
1139,40130405393021,2,8,167.0
1140,40130405396040,2,8,167.0
1141,40131169001019,9,5,167.0
1143,40210013101014,1,2,167.0
1144,40210013101015,1,2,167.0
1146,40134201161018,1,3,167.0
1148,40199800011003,4,2,167.0
1150,40130820122021,5,9,167.0
1151,40130820192011,9,5,167.0
1152,40190037051022,2,4,167.0
1153,40190046141015,4,1,167.0
1154,40190003002015,2,4,167.0
1156,40131168002018,9,5,167.0
1157,40131168002017,9,5,167.0
1159,40210019001154,2,1,167.0
1160,40131144022025,9,5,167.0
1163,40131083013017,9,6,167.0
1165,40130820123014,5,9,167.0
1166,40131121003001,5,9,167.0
1167,40131127004000,9,5,167.0
1168,40131121003012,9,5,167.0
1170,40131036081023,6,7,167.0
1171,40131168004009,5,9,167.0
1173,40190043243006,2,4,148.0
1176,40130506123045,9,5,148.0
1177,40131057011021,9,6,148.0
1178,40138121001005,1,3,148.0
1180,40210022001108,8,1,148.0
1181,40130927203005,7,9,148.0
1182,40130405021001,8,2,148.0
1183,40130405021003,2,8,148.0
1184,40130405021005,2,8,148.0
1185,40137233041088,5,2,148.0
1186,40130405362000,8,7,148.0
1190,40190043161021,2,4,148.0
1191,40131036123008,7,6,148.0
1192,40131036123007,7,6,148.0
1193,40210022002057,8,1,148.0
1194,40130506191013,9,5,148.0
1195,40130405393031,2,8,148.0
1196,40130506203168,7,2,148.0
1197,40131168003064,5,9,148.0
1199,40130610111007,9,7,148.0
1200,40135231023015,5,1,148.0
1201,40138148023000,3,1,148.0
1202,40138148022001,3,1,148.0
1203,40159506021133,2,8,148.0
1204,40130304023074,6,8,148.0
1205,40130304023075,6,8,148.0
1206,40136125002006,6,8,148.0
1207,40136125002006,8,7,148.0
1209,40210016003001,5,2,148.0
1210,40210016003000,1,2,148.0
1211,40210013101013,1,2,148.0
1213,40190043241007,2,4,148.0
1219,40130506093004,2,5,148.0
1220,40130506203153,2,5,148.0
1221,40130822081001,9,5,148.0
1222,40131168004006,5,9,148.0
1223,40210016002031,1,2,148.0
1224,40131121003010,9,5,148.0
1225,40130927203004,7,9,148.0
1226,40130927203000,9,7,148.0
1227,40133187002017,9,3,148.0
1228,40190044131005,4,2,148.0
1230,40137233041090,5,2,148.0
1231,40130405361026,7,8,148.0
1232,40190043243005,4,2,148.0
1234,40130611001001,7,9,148.0
1235,40136125002005,6,8,148.0
1237,40159548024322,8,2,148.0
1238,40133184004015,3,6,148.0
1239,40133184004005,6,3,148.0
1242,40136108002038,7,8,148.0
1243,40130506203018,2,7,148.0
1244,40130506203019,2,7,148.0
1245,40138117001022,1,3,148.0
1246,40138153002026,3,1,148.0
1247,40130506174080,5,2,148.0
1248,40130101021145,8,6,148.0
1250,40131111003009,9,6,148.0
1251,40210021061010,2,1,148.0
1252,40131153001024,5,9,148.0
1253,40134226232025,1,3,148.0
1254,40190044371037,1,2,148.0
1255,40134214004002,6,3,148.0
1257,40131060021000,6,9,148.0
1258,40130101032004,8,6,148.0
1259,40131084004008,6,9,148.0
1260,40133197091018,3,5,148.0
1261,40219413001175,2,5,148.0
1262,40190043273024,4,2,148.0
1263,40131042061014,9,6,148.0
1264,40130927203006,7,9,148.0
1267,40136108002035,7,8,148.0
1268,40210003071054,3,8,148.0
1269,40210003071054,8,1,148.0
1270,40134201101004,3,1,148.0
1271,40210016001032,1,2,148.0
1273,40210008023114,1,2,148.0
1275,40130101031003,6,8,148.0
1276,40131056023003,9,6,148.0
1277,40136100022025,8,7,148.0
1278,40138103001006,5,3,148.0
1279,40210003202017,1,3,148.0
1281,40130820122026,5,9,148.0
1282,40210014064023,1,2,148.0
1283,40159548024372,2,8,148.0
1285,40138148012000,1,3,148.0
1286,40138148012019,1,3,148.0
1287,40130405394071,8,2,148.0
1288,40133190022009,3,9,148.0
1289,40133184003030,6,9,148.0
1291,40210016001034,1,2,148.0
1292,40210016001033,1,2,148.0
1293,40130304011060,6,8,148.0
1294,40159548012065,2,8,148.0
1295,40159548024360,8,2,148.0
1298,40190043302009,4,2,148.0
1299,40210015003039,1,2,148.0
1300,40210016004272,2,1,148.0
1301,40130506202047,5,2,148.0
1302,40138122002003,1,5,148.0
1303,40138122002004,1,5,148.0
1304,40139411001030,5,1,148.0
1305,40210014064047,2,1,148.0
1307,40210016002032,1,2,148.0
1308,40130405352001,7,8,148.0
1311,40131075002007,9,6,148.0
1313,40190045141021,4,2,148.0
1315,40131168003065,9,5,148.0
1316,40136107001054,7,8,148.0
1318,40130506203167,9,2,148.0
1319,40133197091019,3,5,148.0
1321,40130405394072,2,8,148.0
1322,40135230053003,3,5,148.0
1323,40135230053005,3,5,148.0
1325,40130405241000,2,7,148.0
1326,40210024003024,8,1,148.0
1327,40130101021169,6,8,148.0
1329,40131125191001,5,9,148.0
1332,40130506194035,9,5,148.0
1333,40130506194036,9,5,148.0
1334,40159548024529,2,8,148.0
1335,40130405394068,8,2,148.0
1336,40130506123014,5,9,148.0
1337,40138154022036,3,1,148.0
1338,40134208004002,3,6,148.0
1339,40135231023014,5,1,148.0
1340,40130405394050,8,2,148.0
1343,40131123021012,9,5,148.0
1344,40134201101017,8,1,148.0
1345,40130101032001,8,6,148.0
1346,40190044301000,2,1,148.0
1347,40190044313000,1,2,148.0
1348,40190046482047,2,1,148.0
1349,40190043273000,2,4,148.0
1350,40131169001015,9,5,148.0
1351,40130506203152,5,2,148.0
1352,40190043273025,4,2,148.0
1353,40130820222002,9,5,148.0
1354,40136108002048,7,8,148.0
1356,40130614022002,9,5,148.0
1357,40130614022009,5,9,148.0
1358,40130820212005,5,9,148.0
1359,40130101021144,8,6,148.0
1361,40190043302006,4,2,148.0
1362,40131152001011,3,9,148.0
1363,40130506123050,9,5,148.0
1365,40130506174079,2,5,148.0
1366,40219413001161,1,5,148.0
1367,40210015001022,2,1,148.0
1368,40190043174009,4,2,144.0
1369,40130506173005,2,5,144.0
1370,40138155012018,3,1,144.0
1371,40131138006019,3,9,144.0
1373,40131152001012,3,9,144.0
1374,40134211022008,6,3,144.0
1375,40159505002143,8,2,144.0
1376,40138154011007,3,1,144.0
1377,40134208004018,6,3,144.0
1378,40134213025000,6,3,144.0
1379,40138116001000,3,5,144.0
1382,40133197051014,5,3,144.0
1383,40210008023212,2,1,144.0
1384,40131168004003,5,9,144.0
1385,40131168004005,5,9,144.0
1386,40136108002034,7,8,144.0
1387,40130506203127,2,5,144.0
1388,40131096011024,5,9,140.0
1389,40134201101000,8,3,140.0
1391,40131096042003,5,9,140.0
1392,40210021061146,1,2,140.0
1393,40250013001098,8,2,140.0
1395,40130506121021,5,9,140.0
1396,40130506121037,9,5,140.0
1398,40131056012017,6,9,140.0
1399,40131056012018,9,6,140.0
1400,40131060011003,6,9,140.0
1401,40131060011004,6,9,140.0
1406,40133198011000,3,5,140.0
1407,40133190022003,3,9,140.0
1408,40133190022007,3,9,140.0
1409,40133190022004,3,9,140.0
1410,40131042062006,9,6,140.0
1412,40133199081023,5,3,140.0
1413,40138105001000,5,3,140.0
1415,40130610433024,9,7,140.0
1416,40130610433030,7,9,140.0
1417,40130506203111,5,2,140.0
1418,40130506151000,5,2,140.0
1419,40130506162000,5,2,140.0
1420,40131121003002,5,9,140.0
1421,40131121003008,9,5,140.0
1422,40131036111002,7,6,140.0
1423,40210014064042,2,1,140.0
1424,40210014064041,2,1,140.0
1425,40210014064046,2,1,140.0
1426,40130506201008,5,2,140.0
1427,40134204024003,3,6,140.0
1428,40134203023014,3,6,140.0
1429,40134203023022,3,6,140.0
1430,40130719064001,9,7,140.0
1431,40138154011009,1,3,140.0
1432,40130506174078,2,5,140.0
1433,40210008021217,2,1,140.0
1434,40138153002000,1,3,140.0
1435,40138153002001,1,3,140.0
1439,40190008001022,4,2,130.0
1440,40159505002186,2,8,130.0
1441,40190043171018,4,2,130.0
1442,40190043171017,4,2,120.0
1444,40131060011019,6,9,120.0
1445,40130822111011,9,5,120.0
1447,40131158021006,9,5,120.0
1448,40133201001027,9,3,120.0
1451,40134201163025,1,3,120.0
1452,40130610444027,7,9,120.0
1453,40210017121000,2,5,120.0
1454,40210017121001,2,5,120.0
1455,40136107001059,8,7,120.0
1456,40136107002038,8,7,118.0
1457,40136107001053,7,8,118.0
1458,40130506191012,9,5,118.0
1459,40130506173061,2,5,118.0
1460,40130610572007,5,9,118.0
1463,40130820101013,5,9,118.0
1464,40133199054002,3,5,118.0
1465,40133187001000,3,9,118.0
1466,40133187001002,9,3,118.0
1468,40130820083001,9,5,118.0
1469,40130820083002,9,5,118.0
1470,40130405382045,2,7,118.0
1471,40131169001001,9,5,118.0
1472,40131144022033,5,9,118.0
1473,40131123012014,9,5,118.0
1475,40138154011004,3,1,118.0
1476,40138155012019,3,1,118.0
1477,40138154011005,3,1,118.0
1478,40130304013036,8,6,118.0
1480,40190043274046,2,4,118.0
1482,40134208004023,3,6,118.0
1483,40131042061013,6,9,118.0
1484,40136124021011,6,7,118.0
1485,40136124022036,6,7,118.0
1486,40136124011010,6,7,118.0
1487,40130506203024,2,7,118.0
1488,40131041002001,7,6,118.0
1489,40130927161011,5,9,118.0
1490,40130506123052,9,5,118.0
1491,40130506123054,9,5,118.0
1493,40210014064013,1,2,118.0
1494,40210014061061,1,2,118.0
1495,40130506193045,9,5,118.0
1496,40130506193052,5,9,118.0
1498,40130820263016,9,5,118.0
1499,40190054003007,4,2,118.0
1500,40159548021335,2,8,118.0
1505,40134205042019,6,3,118.0
1508,40130405393033,2,8,118.0
1509,40131152003001,5,9,118.0
1510,40131152003005,5,9,118.0
1511,40131152003005,9,3,118.0
1512,40131152003007,5,9,118.0
1513,40131152003002,5,9,118.0
1514,40131152003003,5,9,118.0
1516,40131100021001,5,9,118.0
1517,40136107001055,8,7,118.0
1518,40130927161008,5,9,118.0
1519,40130927161009,5,9,118.0
1520,40131123021009,9,5,118.0
1522,40219413001002,1,5,118.0
1523,40131083013015,6,9,118.0
1524,40131083013013,6,9,118.0
1525,40130405393027,2,8,118.0
1526,40138148012017,1,3,118.0
1527,40138148012022,1,3,118.0
1529,40131111001028,9,6,118.0
1530,40136124022021,6,7,118.0
1531,40250014034178,2,8,118.0
1532,40132174004017,9,6,118.0
1533,40131111001006,6,9,118.0
1535,40134210021006,6,3,118.0
1536,40134210021007,3,6,118.0
1537,40159548024345,8,2,118.0
1539,40134226532024,1,3,118.0
1541,40130923061003,9,7,118.0
1542,40130923061004,9,7,118.0
1543,40190044131004,4,2,118.0
1544,40190043161025,2,4,118.0
1545,40190043161024,2,4,118.0
1546,40190046252005,4,1,118.0
1547,40190046252006,1,4,118.0
1548,40159548021354,2,8,118.0
1549,40159548021355,2,8,118.0
1550,40131144021001,5,9,118.0
1551,40131144021008,5,9,118.0
1552,40131075002006,9,6,118.0
1553,40131074011014,6,9,118.0
1554,40136124022023,6,7,118.0
1555,40133188004002,3,9,118.0
1556,40138174002026,5,1,118.0
1557,40138174001028,1,5,118.0
1558,40210022003001,8,1,118.0
1559,40138155011005,3,1,118.0
1560,40138155011011,3,1,118.0
1562,40131125192000,5,9,118.0
1563,40210003201000,3,1,118.0
1564,40210003201001,1,3,118.0
1565,40210003201002,1,3,118.0
1567,40210022002106,1,8,118.0
1568,40131083012003,9,6,118.0
1569,40131083012002,9,6,118.0
1571,40210024001000,8,1,118.0
1572,40210024003039,8,1,118.0
1573,40210013101032,2,1,118.0
1575,40131121002003,5,9,118.0
1576,40190024003008,2,4,118.0
1577,40190044262000,1,2,118.0
1579,40130506121034,9,5,118.0
1580,40130610111008,9,7,118.0
1585,40131068021015,6,9,118.0
1586,40133191032006,6,3,118.0
1587,40133191032005,3,6,118.0
1588,40210014064000,2,1,118.0
1589,40130405393028,8,2,118.0
1590,40131074011003,6,9,118.0
1591,40138148022000,3,1,118.0
1592,40131121002008,9,5,118.0
1593,40131121002006,9,5,118.0
1595,40131042122000,7,6,118.0
1597,40130506193047,5,9,118.0
1601,40133197101000,3,9,118.0
1602,40130820123010,9,5,118.0
1603,40130820123015,9,5,118.0
1604,40131092003010,9,5,118.0
1606,40130506091012,5,9,118.0
1607,40130304011057,8,6,118.0
1608,40131036051004,7,6,118.0
1609,40137233041210,5,2,118.0
1610,40134203023021,3,6,118.0
1611,40136100022024,8,7,118.0
1614,40159548024341,8,2,118.0
1615,40159548024344,8,2,118.0
1616,40131036141002,7,6,118.0
1617,40130822111010,5,9,118.0
1618,40130405396024,8,2,118.0
1621,40133197101043,3,5,118.0
1623,40131143021029,5,9,118.0
1624,40131143021022,5,9,118.0
1625,40131096033001,9,5,118.0
1629,40190043302007,2,4,114.0
1630,40190044371015,1,2,114.0
1631,40190037071003,2,4,114.0
1632,40131149003005,5,9,114.0
1634,40131060022001,6,9,114.0
1635,40133198012004,3,5,114.0
1636,40133198012003,3,5,114.0
1637,40210017142000,2,5,111.0
1638,40130405392041,7,8,111.0
1639,40130405392042,8,7,111.0
1640,40130405392003,8,7,111.0
1642,40130927131002,5,9,111.0
1643,40131124012017,9,5,111.0
1645,40130405371008,7,8,111.0
1646,40136149002009,6,7,111.0
1647,40136149002024,7,6,111.0
1648,40131084004018,6,9,111.0
1650,40131085024001,6,9,111.0
1652,40130820102015,9,5,111.0
1654,40138108001004,5,3,111.0
1656,40210003202015,1,3,111.0
1658,40131148001017,9,5,111.0
1659,40138101001018,5,3,111.0
1660,40133197091011,3,5,111.0
1661,40210008021243,1,2,111.0
1662,40131060021003,9,6,111.0
1667,40131112041000,6,9,111.0
1668,40131100012000,9,5,111.0
1669,40130506132011,5,9,111.0
1670,40130610572004,5,9,111.0
1671,40130610572040,5,9,111.0
1673,40210019002131,2,1,111.0
1675,40134205042032,6,3,111.0
1676,40130405362001,7,8,111.0
1678,40131097023009,5,9,111.0
1681,40130506203025,7,2,111.0
1682,40131036111003,7,6,111.0
1683,40130822111009,9,5,111.0
1685,40138119001000,5,1,111.0
1686,40210003211011,3,1,111.0
1687,40130506122023,9,5,111.0
1688,40131125232006,9,5,111.0
1690,40210008021218,2,1,111.0
1694,40130506121032,5,9,111.0
1696,40138105003012,5,3,111.0
1697,40138105001001,5,3,111.0
1698,40131088021002,6,9,111.0
1699,40130506133002,5,9,111.0
1700,40130506132014,5,9,111.0
1702,40210023001019,8,1,111.0
1703,40130820161004,5,9,111.0
1704,40159548024331,2,8,111.0
1706,40199800021037,4,2,111.0
1709,40130610572009,5,9,111.0
1710,40138103001007,5,3,111.0
1711,40130506133033,5,9,111.0
1715,40210022001109,1,8,111.0
1716,40210022001110,1,8,111.0
1717,40210022001073,1,8,111.0
1719,40131154002005,9,5,111.0
1721,40190043272027,2,4,111.0
1723,40135230053013,5,3,111.0
1726,40130101031010,6,8,111.0
1727,40136100022059,7,8,111.0
1728,40131152002017,5,3,111.0
1729,40210008021300,1,2,111.0
1730,40210008023113,1,2,111.0
1731,40210016003003,2,5,111.0
1733,40130405383024,7,8,111.0
1734,40250014034167,8,2,111.0
1735,40130405151002,2,8,111.0
1737,40190024003032,2,4,111.0
1738,40130405394067,8,2,111.0
1739,40130405392039,2,8,111.0
1740,40131143021030,5,9,111.0
1742,40133199054009,3,5,111.0
1743,40133199054010,3,5,111.0
1744,40133198011005,5,3,111.0
1745,40138174001024,1,5,111.0
1746,40133184003016,9,6,111.0
1747,40133184003023,6,9,111.0
1748,40210016003071,2,1,111.0
1749,40190024001011,2,4,111.0
1750,40190037051013,2,4,111.0
1751,40159514014003,2,8,111.0
1752,40190022021028,2,4,111.0
1754,40133197051004,5,3,111.0
1755,40133197051003,5,3,111.0
1756,40133197051013,5,3,111.0
1757,40130719104000,9,7,111.0
1758,40134206042008,3,6,111.0
1759,40131042122009,7,6,111.0
1760,40130506181043,5,2,111.0
1761,40210024001007,8,1,111.0
1762,40130719064002,9,7,111.0
1763,40131125192001,5,9,111.0
1764,40130304023070,8,6,111.0
1765,40130304023077,8,6,111.0
1766,40130304023071,6,8,111.0
1767,40210008023112,1,2,111.0
1769,40134210011015,3,6,111.0
1770,40134210011016,3,6,111.0
1772,40130719031009,7,9,111.0
1773,40134211023000,6,3,111.0
1774,40131041001000,7,6,111.0
1775,40130927161003,9,5,111.0
1776,40136113002004,7,8,111.0
1777,40210016003077,2,1,111.0
1778,40210016003076,2,1,111.0
1779,40159548024013,2,8,111.0
1780,40190043232005,4,2,107.0
1782,40190046141011,1,4,107.0
1783,40190044313025,1,2,107.0
1784,40190044371002,2,1,107.0
1785,40190043263001,2,4,107.0
1789,40131060011008,6,9,107.0
1790,40131092003009,9,5,107.0
1792,40131169001006,5,9,107.0
1793,40131169001007,5,9,107.0
1794,40130923063000,9,7,106.0
1795,40131121001025,5,9,106.0
1796,40130719104001,7,9,106.0
1797,40130405382002,2,7,106.0
1798,40130405382005,2,7,106.0
1799,40210021061149,2,1,106.0
1800,40130820083000,9,5,106.0
1802,40133199103003,3,5,106.0
1803,40133199103027,3,5,106.0
1804,40137233041276,2,5,106.0
1805,40138102002000,5,3,106.0
1806,40132174002001,6,9,106.0
1809,40130719064003,9,7,106.0
1810,40130719064004,9,7,106.0
1811,40134210021000,3,6,106.0
1814,40130719036007,7,9,106.0
1815,40130506094028,5,9,106.0
1816,40130610573014,5,9,106.0
1817,40190044301016,2,1,106.0
1818,40159514014011,8,2,106.0
1819,40190001002000,4,2,98.0
1821,40131057011004,6,9,98.0
1822,40131096033000,9,5,98.0
1826,40131060032003,6,9,98.0
1827,40133197091004,3,5,98.0
1828,40130405411007,2,8,97.0
1829,40138119004002,5,1,97.0
1830,40138174001025,1,5,97.0
1831,40190001002001,4,2,97.0
1832,40190003002040,4,2,95.0
1834,40138154011008,3,1,95.0
1835,40190044313023,2,1,95.0
1836,40190044371036,2,1,95.0
1837,40190043243025,2,4,95.0
1838,40130506203081,5,2,95.0
1839,40132180003010,9,6,95.0
1840,40131057011023,6,9,95.0
1841,40131057011025,9,6,95.0
1842,40136150013016,6,7,95.0
1844,40132182004010,9,6,95.0
1845,40131148001002,5,9,95.0
1846,40137233041275,2,5,95.0
1847,40137233041277,2,5,95.0
1848,40131152003008,5,9,95.0
1850,40131152003013,5,9,95.0
1851,40133197061013,5,3,95.0
1855,40132168292017,6,8,95.0
1856,40132168292020,6,8,95.0
1857,40131111001005,9,6,95.0
1858,40138119003001,5,1,95.0
1859,40136100022040,7,8,95.0
1860,40136100022057,8,7,95.0
1861,40133190022000,3,9,95.0
1862,40134206042036,3,6,95.0
1863,40130610111000,9,7,95.0
1868,40190024003000,2,4,95.0
1869,40190045081008,2,4,95.0
1870,40159548024324,8,2,95.0
1871,40130927082000,9,7,95.0
1872,40130927203001,7,9,95.0
1874,40130506203176,2,5,87.0
1875,40137233041217,2,5,87.0
1876,40137233041215,5,2,87.0
1877,40130506203166,9,2,87.0
1878,40131096013014,5,9,87.0
1879,40130506093016,2,5,87.0
1880,40130506093017,2,5,87.0
1882,40130610572001,5,9,87.0
1884,40130927203008,9,7,87.0
1886,40136108002036,7,8,87.0
1887,40219412002037,5,1,87.0
1888,40210016002033,1,2,87.0
1889,40130405394069,8,2,87.0
1890,40130405394070,8,2,87.0
1891,40130101021168,8,6,87.0
1892,40130101032000,8,6,87.0
1893,40130506194008,9,5,87.0
1895,40130405352022,8,7,87.0
1898,40159548021022,2,8,87.0
1899,40136169002012,7,6,87.0
1901,40130405394051,8,2,87.0
1902,40130405394053,2,8,87.0
1903,40130405394026,2,8,87.0
1904,40130405382004,2,7,87.0
1905,40132174004019,6,9,87.0
1907,40190003002039,4,2,87.0
1910,40130405371005,7,8,87.0
1911,40130927203017,7,9,87.0
1912,40130927203007,7,9,87.0
1913,40131040002001,6,7,87.0
1914,40130405393020,8,2,87.0
1915,40130405393021,8,2,87.0
1916,40130405396040,8,2,87.0
1917,40131096013009,5,9,87.0
1919,40131169001059,9,5,87.0
1920,40131067032008,6,9,87.0
1922,40131067031018,6,9,87.0
1923,40210013101014,2,1,87.0
1924,40210013101015,2,1,87.0
1927,40199800011003,2,4,87.0
1930,40134208004001,3,6,87.0
1932,40130820122024,5,9,87.0
1933,40130820122025,5,9,87.0
1934,40130820192011,5,9,87.0
1935,40138154022031,3,1,87.0
1936,40210003211021,1,3,87.0
1937,40138101002017,5,3,87.0
1938,40190037051022,4,2,87.0
1940,40190003002015,4,2,87.0
1943,40131168002018,5,9,87.0
1944,40131168002017,5,9,87.0
1945,40131144022025,5,9,87.0
1946,40136124022022,6,7,87.0
1947,40131083022000,9,6,87.0
1948,40136107001044,8,7,87.0
1949,40130820123014,9,5,87.0
1950,40131127004000,5,9,87.0
1953,40131036081023,7,6,87.0
1956,40130927203005,9,7,87.0
1957,40130405021005,8,2,87.0
1958,40137233041088,2,5,87.0
1959,40130405362000,7,8,87.0
1960,40130506194015,9,5,87.0
1961,40190043161021,4,2,87.0
1962,40133199103001,5,3,86.0
1963,40131036123007,6,7,86.0
1965,40210022002057,1,8,86.0
1966,40130506191013,5,9,86.0
1967,40130405393031,8,2,86.0
1968,40131111001000,6,9,86.0
1969,40130405352000,7,8,86.0
1970,40130506203168,2,7,86.0
1972,40137233041216,2,5,86.0
1974,40135231023015,1,5,86.0
1975,40138148023000,1,3,86.0
1976,40138148022001,1,3,86.0
1977,40130304023074,8,7,86.0
1978,40136125002006,7,6,86.0
1980,40136107002036,8,7,86.0
1981,40136107002035,8,7,86.0
1982,40131077003003,6,9,86.0
1983,40130506123042,5,9,86.0
1984,40210016003001,2,5,86.0
1985,40210013101013,2,1,86.0
1989,40190043241007,4,2,86.0
1990,40190046141014,4,1,78.0
1992,40130405411006,2,8,78.0
1994,40130820161003,5,9,78.0
1995,40130506203154,2,5,78.0
1996,40130822081001,5,9,78.0
1997,40130101032015,6,8,78.0
1999,40138155011012,3,1,78.0
2000,40131168004007,5,9,78.0
2001,40210016002031,2,1,78.0
2003,40130927203004,9,7,78.0
2004,40130927203000,7,9,78.0
2005,40130304023079,6,8,78.0
2006,40130304023080,6,8,78.0
2007,40130304023078,6,8,78.0
2008,40131158021007,9,5,78.0
2010,40133187002017,3,9,78.0
2011,40159548024527,2,8,78.0
2012,40190044313024,1,2,78.0
2013,40190044131005,2,4,78.0
2015,40131125232002,9,5,78.0
2017,40190043243005,2,4,78.0
2018,40131084004028,9,6,78.0
2020,40130613001029,9,5,78.0
2022,40130101021051,8,6,78.0
2023,40210014064048,2,1,78.0
2024,40131067031017,6,9,78.0
2025,40131040002000,6,7,78.0
2026,40130611001001,9,7,78.0
2027,40136125002005,8,6,78.0
2029,40159548024322,2,8,78.0
2031,40159548021356,2,8,78.0
2032,40133184004015,6,3,78.0
2034,40133184004006,6,3,65.0
2035,40138114003003,5,3,60.0
2037,40130506162010,5,2,60.0
2038,40210017121002,2,5,60.0
2039,40130506203018,7,2,60.0
2040,40130506203019,7,2,60.0
2041,40130506203017,7,2,60.0
2042,40138117001022,3,1,60.0
2043,40130506174080,2,5,60.0
2044,40130101021145,6,8,58.0
2048,40134226232025,3,1,58.0
2049,40190044371037,2,1,58.0
2050,40159514032001,2,8,58.0
2054,40219413001175,5,2,58.0
2055,40131042061014,6,9,58.0
2056,40130927203006,9,7,58.0
2059,40130820192010,5,9,58.0
2060,40210016002034,1,2,58.0
2061,40210016001032,2,1,58.0
2062,40210008023114,2,1,58.0
2065,40130820122026,9,5,58.0
2067,40210014064023,2,1,49.0
2068,40138148012000,3,1,49.0
2069,40138148012019,3,1,49.0
2070,40130405394071,2,8,49.0
2071,40133184003030,9,6,49.0
2073,40210016001034,2,1,49.0
2074,40210016001033,2,1,49.0
2075,40130304011060,8,6,49.0
2076,40219412002036,5,1,49.0
2077,40136107002034,8,7,49.0
2078,40159548012065,8,2,49.0
2079,40159548024360,2,8,49.0
2080,40159548021352,8,2,49.0
2081,40130820102021,5,9,49.0
2082,40190043302009,2,4,49.0
2083,40210015003039,2,1,49.0
2084,40210016004272,1,2,49.0
2086,40130506202047,2,5,49.0
2087,40138122002004,5,1,49.0
2088,40139411001030,1,5,49.0
2089,40131158011016,9,5,49.0
2090,40133197101008,3,9,49.0
2091,40133197101007,3,9,49.0
2092,40219412002069,1,5,49.0
2093,40210016002032,2,1,49.0
2095,40190024001001,2,4,49.0
2096,40130405393034,2,8,49.0
2097,40137233041092,2,5,49.0
2098,40210014064036,2,1,49.0
2099,40131121002002,9,5,49.0
2100,40190045141021,2,4,49.0
2102,40131168003065,5,9,49.0
2103,40136100024016,8,7,49.0
2104,40136100022061,7,8,49.0
2105,40136107001054,8,7,49.0
2106,40138148021000,1,3,49.0
2107,40130405382044,2,7,49.0
2108,40130405241000,7,2,49.0
2109,40133197101006,3,9,49.0
2110,40210024003024,1,8,41.0
2111,40130101021169,8,6,41.0
2116,40131148001007,5,9,41.0
2117,40136105004025,7,8,41.0
2119,40130506194035,5,9,41.0
2120,40130506194036,5,9,41.0
2121,40130405394068,2,8,41.0
2122,40130506123014,9,5,41.0
2123,40219412002070,1,5,41.0
2124,40130506133001,5,9,41.0
2125,40134208004002,6,3,41.0
2126,40131121001023,5,9,41.0
2127,40130405394050,2,8,41.0
2128,40219412002048,1,5,41.0
2131,40131071021014,5,9,41.0
2132,40134201101017,1,8,41.0
2133,40134201101017,8,3,41.0
2134,40130820251032,9,5,41.0
2135,40139805001001,5,1,41.0
2136,40139805001006,5,1,41.0
2137,40190044313000,2,1,41.0
2138,40190043273000,4,2,41.0
2140,40131169001015,5,9,41.0
2141,40130506203152,2,5,41.0
2142,40190043273025,2,4,41.0
2144,40130820222005,9,5,41.0
2145,40136108002048,8,7,41.0
2148,40130614022009,9,5,41.0
2150,40130101021144,6,8,41.0
2151,40130101021146,6,8,41.0
2153,40190043171016,4,2,37.0
2154,40190045141022,2,4,37.0
2155,40131152001011,9,3,37.0
2156,40130506174079,5,2,37.0
2157,40219413001161,5,1,37.0
2158,40190043174009,2,4,35.0
2161,40130506191008,5,9,35.0
2162,40130506173005,5,2,35.0
2163,40138155012018,1,3,35.0
2165,40137233041254,5,2,35.0
2167,40131152001012,9,3,35.0
2168,40159505002143,2,8,35.0
2170,40134213025000,3,6,35.0
2171,40138116001000,5,3,35.0
2172,40130719062012,9,7,31.0
2173,40138148012020,1,3,31.0
2174,40138148012021,1,3,31.0
2175,40210008023212,1,2,31.0
2181,40131096042003,9,5,31.0
2182,40250013001098,2,8,31.0
2199,40138105001000,3,5,31.0
2203,40130610433024,7,9,31.0
2204,40130610433030,9,7,31.0
2205,40136108002049,7,8,31.0
